source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,id
DP FAMNIT,A note on homomorphisms of matrix semigroup,10.26493/1855-3974.222.ee2,CC BY 4.0,"Let F be a field. We classify multiplicative maps from Mn(F) to MC(n, k)(F) which annihilate a zero matrix and map rank-k matrix into a rank-one matrix.",2012-09-06,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/222,6,2,247,252,159
DP FAMNIT,On geometric trilateral-free (<em>n</em><sub>3</sub>) configurations,10.26493/1855-3974.273.c0f,CC BY 4.0,This note presents the first known examples of a geometric trilateral-free (233) configuration and a geometric trilateral-free (273) configuration. The (273) configuration is also pentalateral-free.,2012-09-07,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/273,6,2,253,259,160
DP FAMNIT,Bled'11,NA,CC BY 4.0,NA,2012-10-26,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/398,6,1,NA,NA,161
DP FAMNIT,Interlacing–extremal graphs,10.26493/1855-3974.275.574,CC BY 4.0,"A graph G is singular if the zero-one adjacency matrix has the eigenvalue zero. The multiplicity of the eigenvalue zero is called the nullity of G. For two vertices y and z of G, we call (G, y, z) a device with respect to y and z. The nullities of G, G − y,  G − z and G − y − z classify devices into different kinds. We identify two particular classes of graphs that correspond to distinct kinds. In the first, the devices have the minimum allowed value for the nullity of G − y − z relative to that of G for all pairs of distinct vertices y and z of G. In the second, the nullity of G − y reaches the maximum possible for all vertices y in a graph G. We focus on the non–singular devices of the second kind.",2012-10-31,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/275,6,2,261,278,162
DP FAMNIT,Unordered multiplicity lists of wide double paths,10.26493/1855-3974.306.32d,CC BY 4.0,"Recently, Kim and Shader analyzed the multiplicities of the eigenvalues of a Φ-binary tree. We carry this discussion forward extending their results to a larger family of trees, namely, the wide double path, a tree consisting of two paths that are joined by another path. Some introductory considerations for dumbbell graphs are mentioned regarding the maximum multiplicity of the eigenvalues. Lastly, three research problems are formulated.",2012-10-31,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/306,6,2,279,288,163
DP FAMNIT,Bled 2011 photos,NA,CC BY 4.0,NA,2012-11-01,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/402,6,1,NA,NA,164
DP FAMNIT,GCD-graphs and NEPS of complete graphs,10.26493/1855-3974.309.129,CC BY 4.0,"A gcd-graph is a Cayley graph over a finite abelian group defined by greatest common divisors. Such graphs are known to have integral spectrum. A non-complete extended p-sum, or NEPS in short, is well-known general graph product. We show that the class of gcd-graphs and the class of NEPS of complete graphs coincide. Thus, a relation between the algebraically defined Cayley graphs and the combinatorially defined NEPS of complete graphs is established. We use this link to show that gcd-graphs have a particularly simple eigenspace structure, to be precise, that every eigenspace of the adjacency matrix of a gcd-graph has a basis with entries  − 1, 0, 1 only.",2012-11-01,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/309,6,2,289,299,165
DP FAMNIT,The bipartite graphs of abelian dessins d'enfants,10.26493/1855-3974.328.0b7,CC BY 4.0,"Let S be a closed Riemann surface and let β: S →  ̂C be a regular branched holomorphic covering, with an abelian group as deck group, whose branch values are contained in the set {∞, 0, 1}. Three dessins d’enfants are provided by β − 1([0, 1]), β − 1([1, ∞]) and β − 1([0, ∞]). In this paper we provide a description of the bipartite graphs associated to these dessins d’enfants using simple arguments.",2012-11-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/328,6,2,301,304,166
DP FAMNIT,On stratifications for planar tensegrities with a small number of vertices,10.26493/1855-3974.299.678,CC BY 4.0,In this paper we discuss several results about the structure of the configuration space of two-dimensional tensegrities with a small number of points. We briefly describe the technique of surgeries that is used to find geometric conditions for tensegrities. Further we introduce a new surgery for three-dimensional tensegrities. Within this paper we formulate additional open problems related to the stratified space of tensegrities.,2012-12-04,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/299,6,2,305,322,167
DP FAMNIT,Relations between graphs,10.26493/1855-3974.335.d57,CC BY 4.0,"Given two graphs G = (VG, EG) and H = (VH, EH), we ask under which conditions there is a relation R ⊆ VG × VH that generates the edges of H given the structure of the graph G. This construction can be seen as a form of multihomomorphism. It generalizes surjective homomorphisms of graphs and naturally leads to notions of R-retractions, R-cores, and R-cocores of graphs. Both R-cores and R-cocores of graphs are unique up to isomorphism and can be computed in polynomial time.",2012-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/335,6,2,323,350,168
DP FAMNIT,CI-groups with respect to ternary relational structures: new examples,10.26493/1855-3974.310.59f,CC BY 4.0,"We find a sufficient condition to establish that certain abelian groups are not CI-groups with respect to ternary relational structures, and then show that the groups Z3 × Z22, Z7 × Z23, and Z5 × Z24 satisfy this condition. Then we completely determine which groups Z23 × Zp, p a prime, are CI-groups with respect to color binary and ternary relational structures. Finally, we show that Z25 is not a CI-group with respect to ternary relational structures.",2012-12-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/310,6,2,351,364,169
DP FAMNIT,Compression ratio of Wiener index in 2-d rectangular and polygonal lattices,10.26493/1855-3974.247.67a,CC BY 4.0,"In this paper, we establish leading coefficient of Wiener index for open and closed 2-dimensional rectangular lattices, for various open and closed polygonal lattices, and for open and closed multidimensional cubes. These results enable us to establish compression ratio of Wiener index when number of rows and columns in the lattice tends to infinity.",2012-12-25,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/247,7,1,1,12,170
DP FAMNIT,On the packing chromatic number of square and hexagonal lattice,10.26493/1855-3974.255.88d,CC BY 4.0,"The packing chromatic number χρ(G) of a graph G is the smallest integer k such that the vertex set V(G) can be partitioned into disjoint classes X1, …, Xk, with the condition that vertices in Xi have pairwise distance greater than i. We show that the packing chromatic number for the hexagonal lattice ℋ  is 7. We also investigate the packing chromatic number for infinite subgraphs of the square lattice ℤ 2 with up to 13 rows. In particular, we establish the packing chromatic number for P6□ ℤ  and provide new upper bounds on these numbers for the other subgraphs of interest. Finally, we explore the packing chromatic number for some infinite subgraphs of ℤ 2□ P2. The results are partially obtained by a computer search.",2012-12-25,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/255,7,1,13,22,171
DP FAMNIT,Product irregularity strength of certain graphs,10.26493/1855-3974.258.2a0,CC BY 4.0,"Consider a simple graph G with no isolated edges and at most one isolated vertex. A labeling w: E(G) → {1, 2, …, m} is called product - irregular, if all product degrees pdG(v) = ∏ e ∋ vw(e) are distinct. The goal is to obtain a product - irregular labeling that minimizes the maximal label. This minimal value is called the product irregularity strength and denoted ps(G). We give the exact values of ps(G) for several families of graphs, as complete bipartite graphs Km, n, where 2 ≤ m ≤ n ≤ (m + 2) choose 2, some families of forests, including complete d-ary trees, and other graphs with δ(G) = 1.",2012-12-25,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/258,7,1,23,29,172
DP FAMNIT,On fat Hoffman graphs with smallest eigenvalue at least -3,10.26493/1855-3974.262.a9d,CC BY 4.0,"We investigate fat Hoffman graphs with smallest eigenvalue at least −3, using their special graphs. We show that the special graph S(Ho) of an indecomposable fat Hoffman graph Ho is represented by the standard lattice or an irreducible root lattice. Moreover, we show that if the special graph admits an integral representation, that is, the lattice spanned by it is not an exceptional root lattice, then the special graph S − (Ho) is isomorphic to one of the Dynkin graphs An, Dn, or extended Dynkin graphs Ãn or D̃n.",2012-12-25,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/262,7,1,105,121,173
DP FAMNIT,The L<sub>2</sub>(11)-subalgebra of the Monster algebra,10.26493/1855-3974.259.0b4,CC BY 4.0,"We study a subalgebra V of the Monster algebra, VM, generated by three Majorana axes ax,  ay and az indexed by the 2A-involutions x,  y and z of M, the Monster simple group. We use the notation V =  << ax, ay, az >> . We assume that xy is another 2A-involution and that each of xz,  yz and xyz has order 5. Thus a subgroup G of M generated by {x,  y,  z} is a non-trivial quotient of the group G(5, 5, 5) =  < x,  y,  z ∣ x2,  y2,  (xy)2,  z2,  (xz)5,  (yz)5,  (xyz)5 > . It is known that G(5, 5, 5) is isomorphic to the projective special linear group L2(11) which is simple, so that G is isomorphic to L2(11). It was proved by S. Norton that (up to conjugacy) G is the unique 2A-generated L2(11)-subgroup of M and that K = CM(G) is isomorphic to the Mathieu group M12. For any pair {t,  s} of 2A-involutions, the pair of Majorana axes {at,  as} generates the dihedral subalgebra  << at, as >>  of VM, whose structure has been described in . In particular, the subalgebra  << at, as >>  contains the Majorana axis atst by the conjugacy property of dihedral subalgebras. Hence from the structure of its dihedral subalgebras, V coincides with the subalgebra of VM generated by the set of Majorana axes {at ∣ t ∈ T}, indexed by the 55 elements of the unique conjugacy class T of involutions of G ≅ L2(11). We prove that V is 101-dimensional, linearly spanned by the set { at ⋅ as ∣ s,  t ∈ T }, and with CVM(K) = V ⊕ ιM, where ιM is the identity of VM. Lastly we present a recent result of Á. Seress proving that V is equal to the algebra of the unique Majorana representation of L2(11).",2012-12-25,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/259,7,1,83,103,174
DP FAMNIT,Polytopes associated to dihedral groups,10.26493/1855-3974.289.91d,CC BY 4.0,"In this note we investigate the convex hull of those n × n permutation matrices that correspond to symmetries of a regular n-gon. We give the complete facet description. As an application, we show that this yields a Gorenstein polytope, and we determine the Ehrhart h * -vector.",2013-01-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/289,7,1,30,38,175
DP FAMNIT,A class of semisymmetric graphs,10.26493/1855-3974.276.9a5,CC BY 4.0,"A simple undirected graph is said to be semisymmetric if it is regular and edge-transitive but not vertex-transitive. Every semisymmetric graph is a bipartite graph with two parts of equal size. Let p be a prime. In this paper, a class of semisymmetric graphs of order 2p3 are determined. This work is a partial result for our long term goal to classify all semisymmetric graphs of order 2p3.",2013-01-11,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/276,7,1,40,53,176
DP FAMNIT,"On the rank two geometries of the groups PSL(2, q): part II",10.26493/1855-3974.181.59e,CC BY 4.0,"We determine all firm and residually connected rank 2 geometries on which PSL(2, q) acts flag-transitively, residually weakly primitively and locally two-transitively, in which one of the maximal parabolic subgroups is isomorphic to A4, S4, A5, PSL(2, qʹ) or PGL(2, qʹ), where qʹ divides q, for some prime-power q.",2013-01-30,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/181,6,2,365,388,177
DP FAMNIT,Henry H. Glover (1935-2011): Some remarks on his research in mathematics,NA,CC BY 4.0,NA,2013-02-13,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/440,6,1,NA,NA,178
DP FAMNIT,Poly-antimatroid polyhedra,10.26493/1855-3974.263.eb4,CC BY 4.0,"The notion of “antimatroid with repetition” was conceived by Bjorner, Lovasz and Shor in 1991 as an extension of the notion of antimatroid in the framework of non-simple languages. Further they were investigated by the name of “poly-antimatroids” (Nakamura, 2005, Kempner & Levit, 2007), where the set system approach was used. If the underlying set of a poly-antimatroid consists of n elements, then the poly-antimatroid may be represented as a subset of the integer lattice Zn. We concentrate on geometrical properties of two-dimensional (n = 2) poly-antimatroids - poly-antimatroid polygons, and prove that these polygons are parallelogram polyominoes. We also show that each two-dimensional poly-antimatroid is a poset poly-antimatroid, i.e., it is closed under intersection.

The convex dimension cdim(S) of a poly-antimatroid S is the minimum number of maximal chains needed to realize S. While the convex dimension of an n-dimensional poly-antimatroid may be arbitrarily large, we prove that the convex dimension of an n-dimensional poset poly-antimatroid is equal to n.",2013-02-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/263,7,1,73,82,179
DP FAMNIT,Cayley graphs on nilpotent groups with cyclic commutator subgroup are hamiltonian,10.26493/1855-3974.280.8d3,CC BY 4.0,"We show that if G is any nilpotent, finite group, and the commutator subgroup of G is cyclic, then every connected Cayley graph on G has a hamiltonian cycle.",2013-02-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/280,7,1,55,72,180
DP FAMNIT,CSASC 2013 - First announcement,NA,CC BY 4.0,NA,2013-03-10,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/454,6,1,NA,NA,181
DP FAMNIT,PhD Fellowship at the University of Primorska,NA,CC BY 4.0,NA,2013-03-10,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/452,6,1,NA,NA,182
DP FAMNIT,2013 PhD Summer School in Discrete Mathematics,NA,CC BY 4.0,NA,2013-03-10,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/453,6,1,NA,NA,183
